sura,ayat,topic,confidence,text
8,58,19,1.0,"Jika engkau (Nabi Muhammad) benar-benar khawatir (akan terjadi) pengkhianatan dari suatu kaum, kemba..."
8,59,8,0.24583144706742235,Janganlah sekali-kali orang-orang kafir itu mengira (bahwa) mereka dapat lolos (dari kekuasaan Allah...
8,60,17,0.1552542120704465,"Persiapkanlah untuk (menghadapi) mereka apa yang kamu mampu, berupa kekuatan (yang kamu miliki) dan ..."
8,61,-1,0.0,"(Akan tetapi,) jika mereka condong pada perdamaian, condonglah engkau (Nabi Muhammad) padanya dan be..."
8,62,44,1.0,"Jika mereka hendak menipumu, sesungguhnya cukuplah Allah (menjadi Pelindung) bagimu. Dialah yang mem..."
8,63,0,1.0,Dia (Allah) mempersatukan hati mereka (orang yang beriman). Seandainya engkau (Nabi Muhammad) mengin...
8,64,34,1.0,"Wahai Nabi (Muhammad), cukuplah Allah (menjadi pelindung) bagi engkau dan bagi orang-orang mukmin ya..."
8,65,8,0.03707412597001385,"Wahai Nabi (Muhammad), kobarkanlah semangat orang-orang mukmin untuk berperang. Jika ada dua puluh o..."
8,66,-1,0.0,Sekarang (saat turunnya ayat ini) Allah telah meringankan kamu karena Dia mengetahui sesungguhnya ad...
8,67,-1,0.0,Tidaklah (sepatutnya) bagi seorang nabi mempunyai tawanan sebelum dia dapat melumpuhkan musuhnya di ...
8,68,-1,0.0,"Seandainya tidak ada ketetapan terdahulu dari Allah,) niscaya kamu ditimpa siksaan yang besar karena..."
8,69,7,0.01940892174046375,"(Jika demikian halnya ketetapan Allah,) makanlah (dan manfaatkanlah) sebagian rampasan perang yang t..."
8,70,-1,0.0,"Wahai Nabi (Muhammad), katakanlah kepada para tawanan perang yang ada di tanganmu, “Jika Allah menge..."
8,71,-1,0.0,"Akan tetapi, jika mereka (para tawanan itu) hendak mengkhianatimu (Nabi Muhammad), sungguh sebelumny..."
8,72,3,1.0,"Sesungguhnya orang-orang yang beriman, berhijrah, dan berjihad dengan harta dan jiwanya pada jalan A..."
8,73,-1,0.0,"Orang-orang yang kufur, sebagian mereka menjadi penolong bagi sebagian yang lain. Jika kamu tidak me..."
8,74,3,1.0,"Orang-orang yang beriman, berhijrah, dan berjihad di jalan Allah, serta orang-orang yang memberi tem..."
8,75,3,1.0,"Orang-orang yang beriman setelah itu, berhijrah, dan berjihad bersamamu, maka mereka itu termasuk (g..."
9,1,8,0.37000764183115276,Berjalanlah kamu (kaum musyrik) di bumi selama empat bulan dan ketahuilah bahwa kamu tidak dapat mel...
9,2,37,0.14191801516128907,Suatu maklumat dari Allah dan Rasul-Nya kepada umat manusia pada hari haji akbar) bahwa sesungguhnya...
9,3,30,0.1608258153471319,"(Ketetapan itu berlaku,) kecuali atas orang-orang musyrik yang telah mengadakan perjanjian dengan ka..."
9,4,37,0.21637600100064125,"Apabila bulan-bulan haram telah berlalu,) bunuhlah (dalam peperangan) orang-orang musyrik (yang sela..."
9,5,-1,0.0,Jika seseorang di antara orang-orang musyrik ada yang meminta pelindungan kepada engkau (Nabi Muhamm...
9,6,-1,0.0,"Bagaimana mungkin ada perjanjian (damai) untuk orang-orang musyrik di sisi Allah dan Rasul-Nya, kecu..."
9,7,30,0.03688280261581311,"Bagaimana (mungkin ada perjanjian demikian,) padahal jika mereka memperoleh kemenangan atas kamu, me..."
9,8,-1,0.0,Mereka menukarkan ayat-ayat Allah dengan harga yang murah lalu mereka menghalangi (manusia) dari jal...
9,9,17,0.2634647746674005,Mereka tidak memelihara (hubungan) kekerabatan dengan orang mukmin dan tidak (pula mengindahkan) per...
9,10,-1,0.0,"Jika mereka bertobat, menegakkan salat, dan menunaikan zakat, mereka adalah saudara-saudaramu seagam..."
9,11,-1,0.0,"Jika mereka melanggar sumpah sesudah perjanjian mereka dan menistakan agamamu, perangilah para pemim..."
9,12,10,0.17311389769757157,Mengapa kamu tidak (bersegera) memerangi kaum yang melanggar sumpah-sumpah (perjanjian-perjanjian) m...
9,13,34,1.0,"Perangilah mereka! Niscaya Allah akan mengazab mereka dengan (perantaraan) tangan-tanganmu, menghina..."
9,14,-1,0.0,dan menghilangkan kemarahan (dari) hati mereka (orang-orang mukmin). Allah menerima tobat siapa yang...
9,15,3,1.0,"Apakah kamu mengira bahwa kamu akan dibiarkan (tanpa diuji), padahal Allah belum mengetahui (dalam k..."
9,16,3,0.1997900550959648,"Tidaklah pantas bagi orang-orang musyrik itu memakmurkan masjid-masjid Allah, sedangkan mereka bersa..."
9,17,3,0.18852422132508131,Sesungguhnya yang (pantas) memakmurkan masjid-masjid Allah hanyalah orang yang beriman kepada Allah ...
9,18,3,0.7432804351826677,Apakah kamu jadikan (orang yang melaksanakan tugas) pemberian minuman (kepada) orang yang menunaikan...
9,19,3,1.0,Orang-orang yang beriman dan berhijrah serta berjihad di jalan Allah dengan harta dan jiwa mereka le...
9,20,48,0.07391855330147334,"Tuhan mereka memberi kabar gembira kepada mereka dengan rahmat dari-Nya, dan keridaan serta surga-su..."
9,21,-1,0.0,Mereka kekal di dalamnya selama-lamanya. Sesungguhnya di sisi Allahlah pahala yang sangat besar.
9,22,1,0.10123198916621498,"Wahai orang-orang beriman, janganlah kamu jadikan bapak-bapakmu dan saudara-saudaramu sebagai pelind..."
9,23,3,0.3222304855610142,"Katakanlah (Nabi Muhammad), “Jika bapak-bapakmu, anak-anakmu, saudara-saudaramu, pasangan-pasanganmu..."
9,24,24,1.0,"Sungguh, Allah benar-benar telah menolong kamu (orang-orang mukmin) di medan peperangan yang banyak ..."
9,25,8,1.0,"Kemudian, Allah menurunkan ketenangan (dari)-Nya kepada Rasul-Nya dan kepada orang-orang mukmin, ser..."
9,26,44,1.0,"Setelah itu, Allah menerima tobat orang yang Dia kehendaki. Allah Maha Pengampun lagi Maha Penyayang..."
9,27,3,0.24489767360121495,"Wahai orang-orang yang beriman, sesungguhnya orang-orang musyrik itu najis (kotor jiwanya). Oleh kar..."
9,28,-1,0.0,"Perangilah orang-orang yang tidak beriman kepada Allah dan hari akhir, tidak mengharamkan (menjauhi)..."
9,29,37,1.0,"Orang-orang Yahudi berkata, “Uzair putra Allah,” dan orang-orang Nasrani berkata, “Al-Masih putra Al..."
9,30,-1,0.0,Mereka menjadikan para rabi (Yahudi) dan para rahib (Nasrani) sebagai tuhan-tuhan selain Allah) sert...
9,31,8,0.6763711793690106,"Mereka hendak memadamkan cahaya (agama) Allah dengan mulut-mulut (ucapan) mereka, tetapi Allah menol..."
9,32,-1,0.0,Dialah yang mengutus Rasul-Nya dengan (membawa) petunjuk dan agama yang benar agar Dia mengunggulkan...
9,33,37,0.4308546292546461,"Wahai orang-orang yang beriman, sesungguhnya banyak dari para rabi dan rahib benar-benar memakan har..."
9,34,23,0.2714686699818798,"pada hari ketika (emas dan perak) itu dipanaskan dalam neraka Jahanam lalu disetrikakan (pada) dahi,..."
9,35,25,0.023317520459024268,"Sesungguhnya bilangan bulan di sisi Allah ialah dua belas bulan,) (sebagaimana) ketetapan Allah (di ..."
9,36,7,0.019523108360087665,Sesungguhnya pengunduran (bulan haram) itu hanya menambah kekufuran. Orang-orang yang kufur disesatk...
9,37,1,0.021304953787119153,"Wahai orang-orang yang beriman, mengapa ketika dikatakan kepada kamu, “Berangkatlah (untuk berperang..."
9,38,-1,0.0,"Jika kamu tidak berangkat (untuk berperang), niscaya Allah akan menghukum kamu dengan azab yang pedi..."
9,39,8,0.5154386285055979,"Jika kamu tidak menolongnya (Nabi Muhammad), sungguh Allah telah menolongnya, (yaitu) ketika orang-o..."
9,40,3,1.0,"Berangkatlah kamu (untuk berperang), baik dengan rasa ringan maupun dengan rasa berat, dan berjihadl..."
9,41,27,1.0,Sekiranya (yang kamu serukan kepada mereka) adalah keuntungan yang mudah diperoleh dan perjalanan ya...
9,42,-1,0.0,Allah memaafkanmu (Nabi Muhammad). Mengapa engkau memberi izin kepada mereka (untuk tidak pergi berp...
9,43,3,1.0,Orang-orang yang beriman kepada Allah dan hari Akhir tidak akan meminta izin kepadamu untuk (tidak i...
9,44,1,0.44662640338867376,Sesungguhnya yang meminta izin kepadamu (Nabi Muhammad untuk tidak berjihad) hanyalah orang-orang ya...
9,45,-1,0.0,"Seandainya mereka mau berangkat (sejak semula), niscaya mereka menyiapkan persiapan untuk keberangka..."
9,46,-1,0.0,"Seandainya mereka keluar bersamamu, niscaya mereka tidak akan menambah (kekuatan)-mu, malah hanya ak..."
9,47,-1,0.0,"Sungguh, sebelum itu mereka benar-benar sudah berusaha membuat kekacauan dan mereka membolak-balik b..."
9,48,8,0.05536410076327514,"Di antara mereka ada orang yang berkata, “Berilah aku izin (tidak pergi berperang) dan janganlah eng..."
9,49,19,0.010569823360276941,"Jika engkau (Nabi Muhammad) mendapat kebaikan (maka) itu menyakitkan mereka. Akan tetapi, jika engka..."
9,50,44,0.08593056223540177,"Katakanlah (Nabi Muhammad), “Tidak akan menimpa kami melainkan apa yang telah ditetapkan Allah bagi ..."
9,51,-1,0.0,"Katakanlah (Nabi Muhammad), “Tidak ada yang kamu tunggu-tunggu (kedatangannya) bagi kami, kecuali sa..."
9,52,-1,0.0,"Katakanlah (Nabi Muhammad), “(Wahai orang-orang munafik,) infakkanlah (hartamu) baik dengan sukarela..."
9,53,-1,0.0,Tidak ada yang menghalangi infak mereka untuk diterima kecuali karena sesungguhnya mereka adalah ora...
9,54,15,0.05282814324753918,"(Oleh karena itu,) janganlah harta dan anak-anak mereka membuatmu kagum. Sesungguhnya Allah hendak m..."
9,55,-1,0.0,"Mereka (orang-orang munafik) bersumpah dengan (nama) Allah, bahwa sesungguhnya mereka termasuk golon..."
9,56,27,1.0,"Seandainya mereka memperoleh tempat berlindung, gua-gua, atau lubang-lubang (dalam tanah), niscaya m..."
9,57,31,0.6007545063055182,Di antara mereka ada yang mencela engkau (Nabi Muhammad) dalam hal (pembagian) sedekah-sedekah (zaka...
9,58,-1,0.0,"Seandainya mereka benar-benar rida dengan apa yang diberikan kepada mereka oleh Allah dan Rasul-Nya,..."
9,59,15,0.03188627280854126,"Sesungguhnya zakat itu hanyalah untuk orang-orang fakir, orang-orang miskin, para amil zakat, orang-..."
9,60,1,0.27620830572817784,"Di antara mereka (kaum munafik) ada orang-orang yang menyakiti Nabi (Muhammad) dan mengatakan, “Dia ..."
9,61,10,0.09124507883692394,Mereka (orang-orang munafik) bersumpah kepadamu (kaum muslim) dengan (nama) Allah untuk membuat kamu...
9,62,16,0.6073127180603315,"Tidakkah mereka (orang-orang munafik) mengetahui bahwa siapa yang menentang Allah dan Rasul-Nya, mak..."
9,63,19,0.14619455029553782,Orang-orang munafik khawatir jika diturunkan suatu surah yang mengungkapkan apa yang ada dalam hati ...
9,64,4,0.47961685035875185,"Sesungguhnya jika kamu tanyakan kepada mereka, mereka pasti akan menjawab, “Sesungguhnya kami hanya ..."
9,65,-1,0.0,Tidak perlu kamu membuat-buat alasan karena kamu telah kufur sesudah beriman. Jika Kami memaafkan se...
9,66,-1,0.0,"Orang-orang munafik laki-laki dan perempuan, satu dengan yang lain (adalah sama saja). Mereka menyur..."
9,67,8,0.03812031324167871,Allah telah mengancam orang-orang munafik laki-laki dan perempuan serta orang-orang kafir dengan ner...
9,68,15,1.0,"(Kamu, orang-orang munafik,) seperti orang-orang sebelummu. Mereka lebih kuat daripada kamu dan lebi..."
9,69,-1,0.0,"Apakah tidak sampai kepada mereka berita (tentang) orang-orang sebelum mereka, (yaitu) kaum Nuh, ‘Ad..."
9,70,28,0.16250902815068882,"Orang-orang mukmin, laki-laki dan perempuan, sebagian mereka menjadi penolong bagi sebagian yang lai..."
9,71,38,0.7979964820642749,"Allah telah menjanjikan kepada orang-orang mukmin laki-laki dan perempuan, surga-surga yang sungai-s..."
9,72,3,0.3556573419602302,"Wahai Nabi, berjihadlah (melawan) orang-orang kafir dan orang-orang munafik dan bersikap keraslah te..."
9,73,3,0.3885537406392269,Mereka (orang-orang munafik) bersumpah dengan (nama) Allah bahwa mereka tidak mengatakan (sesuatu ya...
9,74,53,1.0,"Di antara mereka ada orang yang telah berjanji kepada Allah, “Sesungguhnya jika Dia memberikan sebag..."
9,75,9,1.0,"Akan tetapi, ketika Allah menganugerahkan kepada mereka sebagian dari karunia-Nya, mereka menjadi ki..."
9,76,30,0.35504606634873337,"Maka, (akibat kekikiran itu) Dia menanamkan kemunafikan dalam hati mereka sampai pada hari mereka me..."
9,77,-1,0.0,Tidakkah mereka mengetahui bahwa Allah mengetahui rahasia dan bisikan mereka dan bahwa sesungguhnya ...
9,78,42,1.0,"Orang-orang (munafik) yang mencela orang-orang beriman yang memberikan sedekah dengan sukarela, (men..."
9,79,-1,0.0,(Sama saja) engkau (Nabi Muhammad) memohonkan ampunan bagi mereka atau tidak memohonkan ampunan bagi...
9,80,3,1.0,Orang-orang yang ditinggalkan (tidak ikut berperang) merasa gembira dengan duduk-duduk setelah keper...
9,81,-1,0.0,"Maka, biarkanlah mereka tertawa sedikit (di dunia) dan menangis yang banyak (di akhirat) sebagai bal..."
9,82,24,0.14317684617355694,"Maka, jika Allah memulangkanmu (Nabi Muhammad) ke satu golongan dari mereka (orang-orang munafik), k..."
9,83,10,0.032501998128319796,Janganlah engkau (Nabi Muhammad) melaksanakan salat untuk seseorang yang mati di antara mereka (oran...
9,84,8,0.021532236293419778,Janganlah harta dan anak-anak mereka membuatmu kagum. Sesungguhnya dengan (sebab harta dan anak) itu...
9,85,3,1.0,"Apabila diturunkan suatu surah (yang memerintahkan orang-orang munafik), “Berimanlah kepada Allah da..."
9,86,31,0.21625486455484738,Mereka rida berada bersama orang-orang yang tidak pergi berperang.) Hati mereka telah dikunci sehing...
9,87,3,1.0,"Akan tetapi, Rasul dan orang-orang yang beriman bersamanya berjihad dengan harta dan jiwanya. Mereka..."
9,88,38,1.0,Allah telah menyediakan bagi mereka surga yang sungai-sungai mengalir di bawahnya. Mereka kekal di d...
9,89,3,0.22195560579729892,Orang-orang Arab Badui yang membuat-buat alasan datang (kepada Nabi) agar diberi izin (untuk tidak b...
9,90,11,0.3256081015720219,"Tidak ada dosa (karena tidak pergi berperang) bagi orang-orang yang lemah, sakit, dan yang tidak men..."
9,91,19,0.019162495550229464,Tidak (ada dosa) pula bagi orang-orang yang ketika datang kepadamu (Nabi Muhammad) agar engkau menye...
9,92,24,0.13759589596543034,Sesungguhnya satu-satunya celah (untuk menyalahkan) adalah kepada orang-orang yang meminta izin kepa...
9,93,-1,0.0,Mereka (orang-orang munafik yang tidak ikut berperang) akan membuat-buat alasan kepadamu ketika kamu...
9,94,23,1.0,Mereka akan bersumpah kepadamu dengan (nama) Allah ketika kamu kembali kepada mereka agar kamu berpa...
9,95,-1,0.0,"Mereka akan bersumpah kepadamu agar kamu rida kepada mereka. Namun, sekalipun kamu rida kepada merek..."
9,96,3,0.23330858175386307,"Orang-orang Arab Badui lebih kuat kekufuran dan kemunafikannya, serta sangat wajar tidak mengetahui ..."
9,97,3,0.24759285446348642,Di antara orang-orang Arab Badui ada yang memandang apa yang diinfakkannya (di jalan Allah) sebagai ...
9,98,3,0.2650188438720692,Di antara orang-orang Arab Badui ada yang beriman kepada Allah dan hari kemudian. Dia memandang apa ...
9,99,38,1.0,Orang-orang yang terdahulu lagi yang pertama-tama (masuk Islam) di antara orang-orang Muhajirin dan ...
9,100,3,0.23455150537065986,Di antara orang-orang Arab Badui yang (tinggal) di sekitarmu ada orang-orang munafik. (Demikian pula...
9,101,-1,0.0,(Ada pula) orang-orang lain yang mengakui dosa-dosanya. Mereka mencampuradukkan amal yang baik denga...
9,102,28,0.17589982850835853,"Ambillah zakat dari harta mereka (guna) menyucikan) dan membersihkan mereka, dan doakanlah mereka ka..."
9,103,13,1.0,"Tidakkah mereka mengetahui bahwa Allah menerima tobat hamba-hamba-Nya dan menerima zakat(-nya), dan ..."
9,104,-1,0.0,"Katakanlah (Nabi Muhammad), “Bekerjalah! Maka, Allah, rasul-Nya, dan orang-orang mukmin akan melihat..."
9,105,-1,0.0,Ada (pula) orang-orang lain yang ditangguhkan (balasannya) menunggu keputusan Allah. Mungkin Dia aka...
9,106,3,0.22605730418908204,(Di antara orang-orang munafik itu) ada yang mendirikan masjid untuk menimbulkan bencana (pada orang...
9,107,3,0.11551425316114863,"Janganlah engkau melaksanakan salat di dalamnya (masjid itu) selama-lamanya. Sungguh, masjid yang di..."
9,108,-1,0.0,"Maka, apakah orang-orang yang mendirikan bangunannya (masjid) atas dasar takwa kepada Allah dan rida..."
9,109,-1,0.0,Bangunan yang mereka dirikan itu senantiasa menjadi penyebab keraguan (kemunafikan) dalam hati merek...
9,110,-1,0.0,Sesungguhnya Allah membeli dari orang-orang mukmin diri dan harta mereka dengan surga yang Allah per...
9,111,1,0.03934618726466048,"(Mereka itulah) orang-orang yang bertobat, beribadah, memuji (Allah), mengembara (demi ilmu dan agam..."
9,112,3,1.0,Tidak ada hak bagi Nabi dan orang-orang yang beriman untuk memohonkan ampunan (kepada Allah) bagi or...
9,113,-1,0.0,"Adapun permohonan ampunan Ibrahim (kepada Allah) untuk bapaknya,) tidak lain hanyalah karena suatu j..."
9,114,-1,0.0,Allah sekali-kali tidak akan menyesatkan suatu kaum setelah Dia memberinya petunjuk sampai Dia menje...
9,115,0,1.0,Sesungguhnya hanya milik Allah kerajaan langit dan bumi. Dia menghidupkan dan mematikan. Tidak ada p...
9,116,3,0.20058658359412504,"Sungguh, Allah benar-benar telah menerima tobat Nabi serta orang-orang Muhajirin dan orang-orang Ans..."
9,117,0,0.36854194031578136,Terhadap tiga orang) yang ditinggalkan (dan ditangguhkan penerimaan tobatnya) hingga ketika bumi ter...
9,118,1,0.7144697965591251,"Wahai orang-orang yang beriman, bertakwalah kepada Allah dan tetaplah bersama orang-orang yang benar..."
9,119,3,0.24448857611203895,Tidak sepatutnya bagi penduduk Madinah dan orang-orang Arab Badui yang berdiam di sekitar mereka unt...
9,120,18,1.0,"Tidaklah mereka memberikan infak, baik yang kecil maupun yang besar, dan tidak (pula) melintasi suat..."
9,121,-1,0.0,Tidak sepatutnya orang-orang mukmin pergi semuanya (ke medan perang). Mengapa sebagian dari setiap g...
9,122,8,0.08918947211902242,"Wahai orang-orang yang beriman, perangilah orang-orang kafir) di sekitarmu dan hendaklah mereka mera..."
9,123,1,0.32606376560040023,"Apabila diturunkan suatu surah, di antara mereka (orang-orang munafik) ada yang berkata, “Siapakah d..."
9,124,2,0.09770252025421282,"Adapun (bagi) orang-orang yang di dalam hatinya ada penyakit,) (surah yang turun ini) akan menambah ..."
9,125,18,1.0,Tidakkah mereka (orang-orang munafik) memperhatikan bahwa mereka diuji sekali atau dua kali setiap t...
9,126,-1,0.0,"Apabila diturunkan suatu surah, satu sama lain di antara mereka saling berpandangan (dengan sikap me..."
9,127,10,0.10474305973631111,"Sungguh, benar-benar telah datang kepadamu seorang rasul dari kaummu sendiri. Berat terasa olehnya p..."
9,128,-1,0.0,"Jika mereka berpaling (dari keimanan), katakanlah (Nabi Muhammad), “Cukuplah Allah bagiku. Tidak ada..."
10,1,4,1.0,Alif Lām Rā. Itulah ayat-ayat Kitab (Al-Qur’an) yang penuh hikmah
10,2,8,0.2162032308766299,Pantaskah menjadi suatu keheranan bagi manusia bahwa Kami mewahyukan kepada seorang laki-laki di ant...
10,3,0,1.0,"Sesungguhnya Tuhanmu adalah Allah yang menciptakan langit dan bumi dalam enam masa,) kemudian Dia be..."
10,4,-1,0.0,Hanya kepada-Nya kamu semua akan kembali. Itu merupakan janji Allah yang benar dan pasti. Sesungguhn...
10,5,6,0.02007334422392997,Dialah yang menjadikan matahari bersinar dan bulan bercahaya.) Dialah pula yang menetapkan tempat-te...
10,6,-1,0.0,Sesungguhnya pada pergantian malam dan siang dan pada apa yang diciptakan Allah di langit dan di bum...
10,7,-1,0.0,"Sesungguhnya orang-orang yang tidak mengharapkan pertemuan dengan Kami (di akhirat), merasa puas den..."
10,8,16,0.2928337684082814,mereka itu tempatnya adalah neraka karena apa yang selalu mereka kerjakan.
10,9,38,0.5192672941643062,"Sesungguhnya orang-orang yang beriman dan beramal saleh, niscaya mereka diberi petunjuk oleh Tuhan k..."
10,10,-1,0.0,"Doa mereka di dalamnya adalah “Subhānakallāhumma” (‘Maha Suci Engkau, ya Tuhan kami’) penghormatan m..."
10,11,2,0.5615928679111628,Jikalau Allah menyegerakan keburukan bagi manusia sebagaimana permintaan mereka untuk menyegerakan k...
10,12,-1,0.0,"Apabila manusia ditimpa kesusahan, dia berdoa kepada Kami dalam keadaan berbaring, duduk, atau berdi..."
10,13,54,1.0,"Sungguh, Kami benar-benar telah membinasakan beberapa generasi sebelum kamu ketika mereka berbuat za..."
10,14,0,0.26336232056548226,"Kemudian, Kami jadikan kamu sebagai pengganti-pengganti di bumi setelah mereka untuk Kami lihat baga..."
10,15,4,0.4561328086280641,"Apabila dibacakan kepada mereka ayat-ayat Kami secara jelas, orang-orang yang tidak mengharapkan per..."
10,16,-1,0.0,"Katakanlah (Nabi Muhammad), “Jikalau Allah menghendaki, niscaya aku tidak membacakannya kepadamu dan..."
10,17,-1,0.0,"Maka, siapakah yang lebih zalim daripada orang yang mengada-adakan kebohongan terhadap Allah atau me..."
10,18,-1,0.0,Mereka menyembah selain Allah apa yang tidak dapat mendatangkan mudarat kepada mereka dan tidak (pul...
10,19,5,0.10425728021615824,"Manusia itu dahulunya hanya umat yang satu (dalam ketauhidan), lalu mereka berselisih. Seandainya ti..."
10,20,-1,0.0,"Mereka berkata, “Mengapa tidak diturunkan kepadanya (Nabi Muhammad) suatu bukti (mukjizat) dari Tuha..."
10,21,12,1.0,"Apabila Kami memberikan suatu rahmat kepada manusia setelah bencana menimpa mereka, mereka segera me..."
10,22,32,0.14951216651981483,Dialah (Allah) yang menjadikan kamu dapat berjalan di daratan (dan berlayar) di lautan sehingga keti...
10,23,-1,0.0,"Namun, ketika Allah menyelamatkan mereka, seketika itu mereka berbuat kezaliman di bumi tanpa (alasa..."
10,24,0,0.103288109956211,"Sesungguhnya perumpamaan kehidupan dunia adalah ibarat air yang Kami turunkan dari langit, lalu tumb..."
10,25,27,1.0,Allah menyeru (manusia) ke Dārussalām (surga) dan memberi petunjuk kepada siapa yang Dia kehendaki m...
10,26,16,0.030501540565318064,Bagi orang-orang yang berbuat baik (ada pahala) yang terbaik (surga) dan tambahannya (kenikmatan mel...
10,27,16,0.17480698918443213,Orang-orang yang berbuat kejahatan (akan mendapatkan) balasan kejahatan yang setimpal dan mereka dil...
10,28,24,0.041901968542610364,"(Ingatlah) pada hari (ketika) Kami mengumpulkan mereka semuanya, kemudian Kami berfirman kepada oran..."
10,29,-1,0.0,"Maka, cukuplah Allah menjadi saksi antara kami dengan kamu, bahwa sesungguhnya kami tidak tahu-menah..."
10,30,-1,0.0,"Di sanalah (padang Mahsyar), setiap jiwa merasakan pembalasan dari apa yang telah dikerjakannya (dah..."
10,31,2,0.035502258523204176,"Katakanlah (Nabi Muhammad), “Siapakah yang menganugerahkan rezeki kepadamu dari langit dan bumi, sia..."
10,32,-1,0.0,"Maka, itulah Allah, Tuhan kamu yang sebenarnya. Tidak ada setelah kebenaran itu kecuali kesesatan. M..."
10,33,-1,0.0,"Demikianlah, telah pasti (berlaku) ketentuan Tuhanmu terhadap orang-orang yang berbuat fasik bahwa s..."
10,34,24,0.045101277161389446,"Katakanlah (Nabi Muhammad), “Apakah di antara sekutu-sekutu kamu ada yang dapat memulai penciptaan (..."
10,35,24,0.04102961435280643,"Katakanlah (Nabi Muhammad), “Apakah di antara sekutu-sekutu kamu ada yang membimbing pada kebenaran?..."
10,36,-1,0.0,Kebanyakan mereka hanya mengikuti dugaan. Sesungguhnya dugaan itu tidak sedikit pun berguna menyangk...
10,37,49,1.0,"Tidak mungkin Al-Qur’an ini dibuat-buat oleh selain Allah, tetapi (Al-Qur’an) membenarkan (kitab-kit..."
10,38,-1,0.0,"Bahkan, apakah (pantas) mereka mengatakan, “Dia (Nabi Muhammad) telah membuat-buat (Al-Qur’an) itu.”..."
10,39,-1,0.0,"Bahkan, mereka mendustakan apa yang mereka belum mengetahuinya dengan sempurna dan belum datang kepa..."
10,40,1,0.1675707723445928,"Di antara mereka ada orang yang beriman padanya (Al-Qur’an), dan di antara mereka ada (pula) orang y..."
10,41,-1,0.0,"Jika mereka mendustakanmu (Nabi Muhammad), katakanlah, “Bagiku perbuatanku dan bagimu perbuatanmu. K..."
10,42,52,1.0,Di antara mereka ada orang yang mendengarkan engkau (Nabi Muhammad). Apakah engkau dapat menjadikan ...
10,43,-1,0.0,Di antara mereka ada orang yang melihat kepada engkau. Apakah engkau dapat memberi petunjuk kepada o...
10,44,57,1.0,"Sesungguhnya Allah tidak menzalimi manusia sedikit pun, tetapi manusia itulah yang menzalimi dirinya..."
10,45,-1,0.0,"(Ingatlah) pada hari (ketika) Allah mengumpulkan mereka, (mereka merasa) seakan-akan tidak pernah be..."
10,46,29,0.1416259923874345,Sesungguhnya jika Kami benar-benar memperlihatkan kepadamu (Nabi Muhammad) sebagian dari (siksa) yan...
10,47,10,1.0,"Setiap umat mempunyai rasul. Apabila rasul mereka telah datang (di akhirat kelak), diputuskanlah (ol..."
10,48,30,1.0,"Mereka mengatakan, “Kapankah (datangnya) janji (azab) ini jika kamu (Nabi Muhammad dan para pengikut..."
10,49,-1,0.0,"Katakanlah (Nabi Muhammad), “Aku tidak kuasa (menolak) mudarat dan tidak pula (mendatangkan) manfaat..."
10,50,-1,0.0,"Katakanlah (Nabi Muhammad), “Terangkanlah kepadaku, jika datang kepada kamu siksaan-Nya pada waktu m..."
10,51,4,0.05051480861315997,"Apabila azab itu terjadi, apakah kemudian kamu baru memercayainya? Apakah (baru) sekarang (kamu beri..."
10,52,-1,0.0,"Kemudian, dikatakan kepada orang-orang yang zalim itu, “Rasakanlah olehmu azab yang kekal. (Bukankah..."
10,53,-1,0.0,"Mereka menanyakan kepadamu (Nabi Muhammad), “Benarkah ia (azab yang dijanjikan Allah) itu?” Katakanl..."
10,54,-1,0.0,"Seandainya setiap orang yang berbuat zalim itu (mempunyai) apa yang ada di bumi, tentu dia menebus d..."
10,55,0,0.6054545956581104,"Ketahuilah, sesungguhnya milik Allahlah apa yang ada di langit dan di bumi. Ketahuilah, sesungguhnya..."
10,56,2,1.0,Dialah yang menghidupkan dan mematikan serta hanya kepada-Nyalah kamu akan dikembalikan.
10,57,53,1.0,"Wahai manusia, sungguh telah datang kepadamu pelajaran (Al-Qur’an) dari Tuhanmu, penyembuh bagi sesu..."
10,58,9,0.27508978824253744,"Katakanlah (Nabi Muhammad), “Dengan karunia Allah dan rahmat-Nya itu, hendaklah mereka bergembira. I..."
10,59,7,0.019117996528287398,"Katakanlah (Nabi Muhammad), “Terangkanlah kepadaku tentang rezeki yang diturunkan Allah kepadamu, la..."
10,60,-1,0.0,Apakah dugaan orang-orang yang mengada-adakan kebohongan terhadap Allah (berkenaan dengan apa yang a...
10,61,4,0.06964135313373337,"Engkau (Nabi Muhammad) tidak berada dalam suatu urusan, tidak membaca suatu ayat Al-Qur’an, dan tida..."
10,62,19,1.0,Ketahuilah bahwa sesungguhnya (bagi) para wali Allah itu tidak ada rasa takut yang menimpa mereka da...
10,63,1,0.6190241960965158,(Mereka adalah) orang-orang yang beriman dan selalu bertakwa.
10,64,2,0.030693065743111984,Bagi mereka berita gembira di dalam kehidupan di dunia dan di akhirat. Tidak ada perubahan bagi kali...
10,65,-1,0.0,Janganlah engkau (Nabi Muhammad) sedih oleh perkataan mereka. Sesungguhnya kekuasaan itu seluruhnya ...
10,66,0,1.0,Ketahuilah bahwa sesungguhnya milik Allahlah siapa yang ada di langit dan siapa yang ada di bumi. Or...
10,67,6,0.0700154551191687,Dialah yang menjadikan malam bagimu agar kamu beristirahat padanya dan (menjadikan) siang terang ben...
